Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Last update,Coordination,Features,AllStar,Downlink Tone,Commands,Web links,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Grid,Links,Notes,YSF Digital Enabled,DG-ID,Mixed-Mode,D-STAR Enabled,Node,Sources,Nets,IRLP,Affiliate,P-25 Digital Enabled,NAC,Default Reflector,EchoLink,Talkgroup Network,Talkgroups,Rocky Mountain Wide,Southern Colorado,Central Regional,Northern Colorado Regional,Feed,On-air,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Local Network,Devilshead Local,Worldwide,North America,English,TAC 310,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Mountain Reg USA,Bandwidth,Eastern Colorado,TAC 311,Colorado Chat,Location Photo,Wyoming,WyLOCAL
145.295,-0.6,107.2,KC0CVU,"Salida, Methodist Mountain",CO,OPEN,,,99.06,SSW,,08,203,38.4596,-106.011,145.295,144.695,107.2,Chaffee,On-Air,Wide area.,Cheyenne Mtn Repeater Group,2019-08-15,CCARC,,,,,CMRG Repeaters,,,,,,DM78ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,107.2,KC0CVU,"Salida, Methodist Mountain",CO,OPEN,,,99.64,SSW,,08,205,38.4528,-106.018,449.65,444.65,107.2,Chaffee,On-Air,Wide area.,,2018-01-15,CCARC,E-power.,,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,103.5,WZ0N,"Salida, Methodist Mountain",CO,OPEN,,,99.64,SSW,,08,3811,38.4528,-106.018,449.925,444.925,103.5,Chaffee,On-Air,"Upper Arkansas and Platte Rivers, and the SLV",,2013-07-05,CCARC,E-power (Bat),,103.5,,,,,,,,,,Identifies with an 'M' following WZ0N callsign which identifies the site as Methodist.,,,,,,,,,Colorado ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8625,-25.8,,WA6IFI,"Salida, Methodist Mountain",CO,OPEN,,,99.84,SSW,,08,18425,38.44670105,-106.01000214,927.8625,902.025,,Chaffee,On-Air,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",CMRG,2020-01-01,CCARC,,,,,,,,,,,,Full-time to the The 900 P25 Network System .,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Salida, Methodist Mountain",CO,OPEN,EIA,,99.89,SSW,ON - IDLE,08,13510,38.4463,-106.011,449.975,444.975,100,Chaffee,On-Air,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass,,2017-03-11,CCARC,2,28368,100,,K0JSC.COM,,,,,,DM68xk,Full-time to the The Fun Machine System .,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,,,,,,,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,7301,,,,,363976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,100.73,SSE,,08,195,38.39250183,-104.55500031,224.26,222.66,88.5,Pueblo,Off-Air,Wide area.,Pueblo Ham Club,2013-05-07,CCARC,E-power.,,,,PHC repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,100.88,NNW,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,Albany,On-Air,Albany County,"Albany County ARES/RACES, University Amateur Radio",2017-02-24,,,,,,http://www.uwyo.edu/uarc/,,,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,82070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.15,-5,136.5,K0VQ,"Carbondale, Missouri Heights",CO,OPEN,E,,102.47,WSW,ON - IDLE,08,6009,39.4247,-107.097,447.15,442.15,136.5,Garfield,On-Air,,,2011-08-01,,,,,,,,,,,,,,"Please contact Tracy, K0VQ, by email or on-the-air prior to attempting to use this node to obtain codes for specific questions and to make sure that proper protocol is followed. Please DO NOT just key up and start issuing DTMF codes, connecting to reflectors, etc., without guidance.",,,,,,,,,,,,,8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,107.2,N1FSX,Punkin Center,CO,OPEN,,,102.52,SE,,08,7395,38.85200119,-103.69999695,449.9,444.9,107.2,Lincoln,On-Air,,,2012-07-20,CCARC,,,,,,,,,,,DM88DU,,,,,,,,,,,BSAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,88.5,W0PHC,"Pueblo, Baculite Mesa",CO,OPEN,,,102.58,SSE,,08,193,38.36240005,-104.55999756,146.79,146.19,88.5,Pueblo,On-Air,Wide area.,Pueblo Amateur Radio Club,2019-12-10,CCARC,E-power.,,,,Pueblo Amateur Radio Club,,,,,,DM78ri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,CC 88.5,W0PHC,Pueblo,CO,OPEN,,D,102.58,SSE,,08,198,38.36240005,-104.55999756,447.95,442.95,88.5,Pueblo,On-Air,Wide area.,Pueblo Amateur Radio Club,2019-12-10,CCARC,E-power.,,,,Pueblo Amateur Radio Club,yes,0,,c Record retrieved from radioid.net,,DM78ri,,Dual Mode Analog/DMR,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,,103.71,SSE,ON - IDLE,08,7994,38.3030014,-104.73400116,448.975,443.975,100,Pueblo,On-Air,,,2017-03-11,CCARC,,28368,100,,http://www.k0jsc.com,,,,,,,Full-time to the The Fun Machine System .,Off air. Will return to service,,,,,,,,7301,,,,,363976,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,103.5,KC0VJD,Hugo,CO,OPEN,W,Y,104.82,SE,,08,17059,39.05419922,-103.48000336,447,442,,Lincoln,On-Air,"I-70, US-71, US-287, US-40, US-24, Hugo, Limon, Genoa, Punkin Center, Arriba.",Delbert Noakes (KC0VJD),2020-01-26,CCARC,APRS repeater &amp; I-Gate / Weather station,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,30534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,105.01,N,,56,60,41.26660156,-105.43299866,447.225,442.225,,Albany,On-Air,Wide area.,Laramie County EM,2019-12-12,WRCG,,,,,,yes,11,315608,WyDMR c Record retrieved from radioid.net,,DN71GG,,,,,,,,,,,Wyoming DMR Project,,,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,Wyoming DMR Project,,,,,,,,,,,,,,,,,,,,,1,2
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,,105.16,SSE,,08,8173,38.30690002,-104.62000275,147,147.6,,Pueblo,On-Air,,Carl Higbee,2014-02-26,CCARC,,,,,,,,,,,DM78QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KD0MRC,Maysville,CO,OPEN,,,105.26,SW,,08,16739,38.50630188,-106.34500122,145.325,144.725,100,Chaffee,On-Air,wide area,Chaffee Lake Amateur Repeater Association,2019-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.65,-5,151.4,KB0YNA,"Gunnison, W Mountain or Tenderfoot Mountain",CO,OPEN,,,106.07,SW,,08,15212,38.6125,-106.543,447.65,442.65,151.4,Gunnison,On-Air,Gunnison valley and along East and west on Highway 50.,KB0YNA,2016-10-28,CCARC,"Linked to 448.650 in Montrose, Colorado and 449.650 in Grand Junction, Colorado.",,151.4,,,,,,,,,"Full-time to 448.65000 (KB0YNA) at Montrose, Waterdog Peak, CO . Full-time to 449.65000 (KB0YNA) at Grand Junction, Grand Mesa, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,,K7UWR,"Laramie, Pilot Hill",WY,OPEN,,,108.1,N,,56,4,41.30979919,-105.45500183,53.03,52.03,,Albany,Off-Air,I-80 from west of Laramie to east of Cheyenne for 25 watt mobiles with 1/4 wave antenna.,K7UWR,2017-01-04,,8,,,,http://www.r-vcr.com/k7uwr/repeater.htm,,,,,,DN71GH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,88.5,W0PHC,Pueblo,CO,OPEN,,,108.13,SSE,,08,191,38.2521019,-104.66200256,145.115,144.515,88.5,Pueblo,On-Air,,Pueblo Amateur Radio Club,2019-12-10,CCARC,E-power.,,,,http://www.puebloradio.org/,,,,,,DM78qg,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,,108.8,SSE,,08,192,38.25439835,-104.60900116,146.655,146.055,123,Pueblo,On-Air,,K0ST,2013-05-07,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,108.8,SSE,,08,8530,38.25439835,-104.60900116,447.7,442.7,210.7,Pueblo,Off-Air,,,2019-11-27,CCARC,,29228,210.7,,,yes,1,310805,KFKR- c Record retrieved from radioid.net,,,,,,,Yes; analog capable.,,,,,7389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,108.8,SSE,,08,189,38.25439835,-104.60900116,449.725,444.725,100,El Paso,On-Air,,N0PWZ,2012-11-10,CCARC,,,,,,,,,,,,,,,,,,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,109.25,N,,56,9,41.31140137,-105.59100342,146.82,146.22,114.8,Albany,On-Air,Wide area.,Shy-Wy Amateur Radio Club,2019-06-13,WRCG,,,,,,,,,,,,,,,,,,,,Shy-WY ARC: Thu at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,109.4,N,,56,76,41.31480026,-105.58200073,146.61,146.01,,Albany,On-Air,Laramie Valley 30 mi radius.,University ARC,2017-01-04,WRCG,,,,,http://www.uwyo.edu/uarc,,,,,,DN71FH,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,88.5,KB0VJJ,Akron,CO,OPEN,,,109.92,E,,08,2,40.16059875,-103.21399689,145.4,144.8,88.5,Washington,On-Air,Northeastern plains of Colorado.,Colorado Connection,2018-11-02,CCARC,,,123,,,,,,,,,Full-time to the Colorado Connection System .,Part of the Colorado Connection system of repeaters,,,,,,,Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.175,-5,CC,W0FT,Akron,CO,OPEN,,D,109.92,E,,08,16784,40.16049957,-103.21399689,448.175,443.175,,Morgan,On-Air,,W0FT,2019-11-27,CCARC,,,,,http://www.rmham.org/,yes,7,310833,RMHAM c Record retrieved from radioid.net,,,,,,,,,,,,,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC,K0JSC,Pueblo,CO,OPEN,,D,110.33,SSE,,08,10785,38.23070145,-104.61100006,446.9875,441.9875,,Pueblo,Off-Air,,,2019-11-27,CCARC,,,,,Rocky Mountain Ham Radio,yes,6,310821,RMHR c Record retrieved from radioid.net,,DM78QF,Full-time to the Colorado TRBO System .,,,,,,,,,,RMHAM,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,110.34,SSE,,08,3747,38.23059845,-104.61100006,147.24,147.84,103.5,Pueblo,Off-Air,Pueblo and Fremont Counties,TARA,2012-06-13,CCARC,,,,,,,,,,,DM78QF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,110.35,SSE,,08,9527,38.23049927,-104.61100006,447.275,442.275,100,Pueblo,On-Air,,,2017-01-06,CCARC,,,100,,The Fun Machine,,,,,,DM78QF,Full-time to the The Fun Machine System .,"Moved to Pueblo. Now called ""Pueblo Metro""",,,,,,,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00.,,The Fun Machine,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CC 88.5,W0PHC,"Pueblo, 12 Mile Hill",CO,OPEN,,D,110.5,SSE,,08,194,38.20700073,-104.70700073,146.88,146.28,88.5,Pueblo,On-Air,Wide area.,Pueblo Amateur Radio Club,2019-12-10,CCARC,E-power.,,,,http://www.puebloradio.org/,yes,0,,c Record retrieved from radioid.net,,DM78pe,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,100,K0JSC,Westcliffe,CO,OPEN,,,112.76,S,,08,15584,38.1347,-105.466,448.325,443.325,100,Custer,On-Air,,,2017-01-06,,,,100,,,,,,,,,Full-time to the The Fun Machine System .,,,,,,,,,,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,112.76,S,,08,7189,38.1347,-105.465,147.06,147.66,77,Custer,On-Air,,http://www.qsl.net/rghc,2019-08-16,CCARC,E-power,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,112.76,S,,08,248,38.1347,-105.465,448.15,443.15,103.5,Custer,On-Air,,Royal George ARC,2017-03-11,CCARC,E-power.,,103.5,,http://www.qsl.net/rghc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,112.76,S,,08,7192,38.1347,-105.465,927.775,902.775,D116,Custer,On-Air,,Royal Gorge Amateur Radio Club,2012-06-14,CCARC,,,D116,,,,,,,,,,System uses digital PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,112.76,S,,08,8218,38.1347,-105.466,919.1,894.1,88.5,Pueblo,Off-Air,Wide area.,Pueblo HC,2016-07-14,CCARC,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,107.2,K0VQ,"Glenwood Springs, Three Mile Ridge",CO,OPEN,E,,112.77,W,Node Offline,08,131,39.5506,-107.324,147.3,147.9,107.2,Garfield,Off-Air,"Wide area: Glenwood Springs, Glenwood Canyon, South Canyon, Carbondale and surrounding areas.",Roaring Fork Amateur Repeater Cooperative,2012-11-10,CCARC,8,,,,,,,,,,,,Single beep courtesy tone when linked and none when unlinked.,,,,,,,,,,,,,266359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,KI0G,Glenwood Springs,CO,CLOSED,,,112.82,W,,08,8181,39.55049896,-107.32499695,224.02,222.42,,Garfield,,,SCARC,2012-11-12,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,,KI0G,Glenwood Springs,CO,CLOSED,,,112.82,W,,08,8192,39.5505,-107.325,447.6,442.6,,Garfield,,40,Ski Country ARC (SCARC),2012-11-12,CCARC,50,,,,,,,,,,,"Full-time to 146.88000 (KI0G) at Glenwood Springs, Sunlight Peak, CO .",Link Hub for 146.880.,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,131.8,WA4HND,"Glenwood Springs, Lookout Mountain",CO,OPEN,,,112.82,W,,08,13637,39.55049896,-107.32499695,449.85,444.85,131.8,Garfield,On-Air,Glenwood Springs,,2018-01-15,CCARC,e-power Linked to GMRA Open System,,131.8,,http://GMRA.org,,,,,,,Full-time to the GMRA Open System .,RACES net Wed 1930 Hrs Local,,,,,,,Colorado State RACES Wed 1930 local,,Grand Mesa Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,179.9,K0ELK,"Carbondale, Four Mile Ridge",CO,OPEN,IA,,114.19,WSW,,08,35,39.4,-107.315,449.725,444.725,179.9,Garfield,On-Air,Wide area.,Roaring Fork Amateur Repeater Cooperative (RFARC),2012-11-10,CCARC,EchoLink.,28434,,,,,,,,,,,,,,,,,,,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,107.2,K0SNO,"Carbondale, Four Mile Ridge",CO,OPEN,,,114.19,WSW,,08,259,39.4,-107.315,147.39,147.99,107.2,Garfield,On-Air,"Rifle, Carbondale, El Jebel, Glenwood Springs, Basalt and Aspen.",Roaring Fork Amateur Repeater Cooperative,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,88.5,KB0VJJ,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,117.19,W,,08,129,39.4264,-107.38,146.85,146.25,88.5,Garfield,On-Air,"Wide area: Throughout the Roaring Fork Valley, Glenwood Canyon, East and West on I-70, and the Flattops Wilderness north of Glenwood.",Colorado Connection,2016-05-23,CCARC,70,,123,,,,,,,,,,Part of the Colorado Connection System of Repeaters,,,,,,,Daily 7:30PM Local Time Central Colorado Traffic Net Thursdays 8:00PM Colorado Connection Net All Welcome Sundays 8:00PM Statewide ARES net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,117.19,W,,08,130,39.42639923,-107.37999725,146.88,146.28,107.2,Garfield,On-Air,,Ski Country ARC,2012-11-10,CCARC,,,,,,,,,,,,"Full-time to 447.60000 (KI0G) at Glenwood Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,107.2,KI0G,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,117.19,W,,08,132,39.4264,-107.38,447.1,442.1,107.2,Garfield,On-Air,,Ski Country ARC,2012-11-10,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,N0XLI,"Glenwood Springs, Sunlight Peak",CO,OPEN,,,117.19,W,,08,255,39.4264,-107.38,449.6,444.6,107.2,Garfield,On-Air,Wide area.,,2018-01-15,CCARC,e-power Linked to GMRA open system,,,,http://www.gmra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,88.5,ND0Q,"Walsenburg, Deer Peak",CO,OPEN,,,118.48,S,,08,245,38.04109955,-105.18499756,224.32,222.72,88.5,Custer,Off-Air,,Pueblo Ham Club,2016-07-14,CCARC,11,,,,PHC repeaters,,,,,,DM78JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.175,-5,88.5,W0PHC,Pueblo,CO,OPEN,,,118.48,S,,08,197,38.04109955,-105.18499756,447.175,442.175,88.5,Pueblo,Off-Air,Wide area: Southeast Colorado.,Pueblo Amateur Radio Club,2019-12-10,CCARC,11,,,,http://www.puebloradio.org/,,,,,,DM78JA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,100,WA0JTB,"Sterling, CO",CO,OPEN,,,122.13,E,,08,238,40.62559891,-103.20700073,145.295,144.695,100,Logan,On-Air,Wide area,NECARA,2020-01-17,CCARC,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,,K5GF,Gunnison,CO,OPEN,,,123.79,SW,,08,161,38.5458,-106.925,449.95,444.95,,Gunnison,,,K5GF,2012-11-10,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,W0VTL,Gunnison,CO,OPEN,,,123.79,SW,,08,160,38.5458,-106.925,147.12,147.72,,Gunnison,On-Air,,W0VTL,2014-09-01,CCARC,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,125.29,SSE,ON - IDLE,08,5369,38.0340004,-104.48899841,449.975,444.975,100,Pueblo,On-Air,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,K0JSC,2017-03-11,CCARC,2,28368,100,,K0JSC dot Com,,,,,,DM78SA18,"Linkable to 146.79000 (W0PHC) at Pueblo, Baculite Mesa, CO . Linkable to 146.88000 (W0PHC) at Pueblo, 12 Mile Hill, CO . Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,,,,,,,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,7301,,,,,363976,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,,129.09,NNE,,56,28,41.4178009,-104.09799957,147.165,147.765,114.8,Laramie,On-Air,,Shy-Wy Amateur Radio Club,2017-01-04,WRCG,E-power.,,,,,,,,,,,"Full-time to 147.10500 (KC7SNO) at Cheyenne, North Park, WY . Full-time to 146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.97,-0.6,88.5,KB0VJJ,Craig,CO,OPEN,,,133.56,WNW,,08,15577,40.51520157,-107.54599762,146.97,146.37,88.5,Moffat,On-Air,,Northwest Colorado Amateur Radio Association,2017-01-06,CCARC,,,123,,,,,,,,DN60FM,Full-time to the Colorado Connection System .,,,,,,,,,,Colorado Connection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,107.2,WD0HAM,Craig,CO,OPEN,,,133.56,WNW,,08,3740,40.5152,-107.546,145.265,144.665,107.2,Moffat,,,NW Colorado ARC,2012-11-12,CCARC,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,N0SWE,Rifle,CO,OPEN,E,,137.16,W,Node Offline,08,200,39.4745,-107.772,146.76,146.16,107.2,Garfield,Off-Air,"New Castle, Silt, Rifle and Rulison and areas around Parachute.","N0SWE, Roaring Fork Amateur Repeater Cooperative",2015-06-03,CCARC,E-power.,,,,,,,,,,DM69cl,,,,,,,,,,,,,,,243117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,137.47,S,,08,18345,37.77199936,-105.02200317,447.6,442.6,88.5,Huerfano,Off-Air,,Pueblo Amateur Radio Club,2019-12-12,CCARC,,,88.5,,http://www.puebloradio.org/,yes,,,c Record retrieved from radioid.net,,DM77LS,,Repeater off line due to road closure for the winter. (note entered 12/2019),,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,
147.33,0.6,107.2,KI0MR,Paonia,CO,OPEN,,,140.8,WSW,,08,8179,38.8683,-107.592,147.33,147.93,107.2,Delta,On-Air,Wide area.,North Fork Repeater Assoc.,2016-05-16,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,142.39,NNE,,31,58,41.49000168,-103.75499725,147,146.4,103.5,Banner,On-Air,,Tri-City Radio Amateur Club,2017-09-07,,,,,,,,,,,,DN81CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.895,-0.6,103.5,KE0AE,Stratton,CO,OPEN,E,,142.87,SE,Node Offline,08,122,39.30329895,-102.60500336,146.895,146.295,103.5,Kit Carson,On-Air,,Big Sandy ARC,2018-04-01,CCARC,,,,,,,,,,,DM89QH,,,,,,,,,,,,,,,830619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
