Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Grid,Op Status,Coverage,Sponsor,Affiliate,Features,AllStar,Notes,Nets,Coordination,Last update,DMR Enabled,Color Code,DMR ID,IPSC Network,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,Web links,Links,Rocky Mountain Wide,IRLP,Commands,On-air,Feed,EchoLink,Devilshead Local,D-STAR Enabled,Node,Sources,P-25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,YSF Digital Enabled,DG-ID,Bandwidth,Eastern Colorado,Location Photo,Local Network,WIRES-X,TAC 310,TAC 311,Colorado,Colorado Chat,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,English,Local/Cluster,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Wyoming,WyLOCAL,Europe,Southwest USA
145.16,-0.6,88.5,KB0VJJ,"Walden, Peterson Ridge",CO,OPEN,,,100.48,NNW,,08,244,40.6493988,-106.38200378,145.16,144.56,88.5,123,Jackson,,On-Air,"North Park, along with portions of I-80 from Laramie, Wyoming, to Rock Springs, Wyoming.",Colorado Connection,,8,,Part of the Colorado Connection system of repeaters.,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,CCARC,2017-01-06,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,131.8,W7RF,Fort Collins,CO,OPEN,,,100.56,NNE,,08,8194,40.49599838,-105.07900238,447.725,442.725,131.8,,Larimer,DN70LL,On-Air,,W7RF,,,,,,CCARC,2018-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,,100.65,SE,,08,192,38.25439835,-104.60900116,146.655,146.055,123,,Pueblo,,On-Air,,K0ST,,,,,,CCARC,2013-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,100.65,SE,,08,8530,38.25439835,-104.60900116,447.7,442.7,210.7,210.7,Pueblo,,Off-Air,,,,,29228,,,CCARC,2019-11-27,yes,1,310805,KFKR- c Record retrieved from radioid.net,,,,,,,,,,7389,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,100.65,SE,,08,189,38.25439835,-104.60900116,449.725,444.725,100,,El Paso,,On-Air,,N0PWZ,,,,,,CCARC,2012-11-10,,,,,,,,,,,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.75,-5,CC,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,100.74,NNE,,08,8715,40.53879929,-105.17900085,446.75,441.75,,,Larimer,,Off-Air,,Rocky Mountain Ham Radio,,,,See website for complete info on color codes/time slot assignment.,,CCARC,2019-12-09,yes,7,310814,RMHR c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,2,http://www.rmham.org,Full-time to the Colorado TRBO System .,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC,KB0VGD,"Fort Collins, Horsetooth Mountain",CO,OPEN,,D,100.74,NNE,"KB0VGD Marcos 2M Horsetooth Horsetooth Mtn VHF, Wide area coverage. Please use ONLY TG 310831, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14274,40.53879929,-105.17900085,145.265,144.665,,,Larimer,,On-Air,Northern Colorado Front Range Wide Area coverage.,W0DMR - NoCo C-bridge Network,Brandmeister Network,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,CCARC,2019-11-27,yes,2,310831,DMR-Plus c Record retrieved from radioid.net,,BrandMeister US,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,http://www.w0dmr.org/,,,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,2,2,1,1,,,,,
446.9875,-5,CC,K0JSC,Pueblo,CO,OPEN,,D,101.68,SE,,08,10785,38.23070145,-104.61100006,446.9875,441.9875,,,Pueblo,DM78QF,Off-Air,,,RMHAM,,,,,CCARC,2019-11-27,yes,6,310821,RMHR c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",2,,,Rocky Mountain Ham Radio,Full-time to the Colorado TRBO System .,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,101.69,SE,,08,9527,38.23049927,-104.61100006,447.275,442.275,100,100,Pueblo,DM78QF,On-Air,,,The Fun Machine,,,"Moved to Pueblo. Now called ""Pueblo Metro""",APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00.,CCARC,2017-01-06,,,,,,,,,,,The Fun Machine,Full-time to the The Fun Machine System .,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,101.69,SE,,08,3747,38.23059845,-104.61100006,147.24,147.84,103.5,,Pueblo,DM78QF,Off-Air,Pueblo and Fremont Counties,TARA,,,,,,CCARC,2012-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,77,N0KM,Center,CO,OPEN,A,,101.85,S,,08,14200,37.75310135,-106.10900116,146.64,146.04,77,77,Rio Grande,,On-Air,Low level local coverage,,,,28781,,,,2016-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.1,-5,77,N0KM,Center,CO,OPEN,,,102.08,S,,08,16645,37.75,-106.11499786,447.1,442.1,77,,Saguache,,On-Air,,,,,,,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,102.31,NNE,,08,5853,40.61109924,-105.3239975,447.7,442.7,100,100,Larimer,,On-Air,Wide Area Coverage,Northern Colorado Amateur Radio Club,,,,,,,2014-09-02,,,,,,,,,,,http://ncarc.net/,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO . Full-time to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,,102.34,ESE,,08,12167,39.22669983,-104.08999634,147.105,147.705,107.2,107.2,Elbert,DM79WF,On-Air,"I-70, E. Arapahoe, Elbert, Lincoln Counties 40 mi radius.",ARES of Douglas and Elbert Counties,Colorado Repeater Association,Linked to CRA 448.425 - WestCreek,,,,CCARC,2020-02-11,,,,,,,,,,,http://www.w0cra.org/,"Full-time to 448.42500 (W0CRA) at Larkspur, Westcreek, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25.9,,KI0HC,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,102.6,NNE,,08,18424,40.61669922,-105.32800293,927.875,902.025,,,Larimer,,On-Air,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",RM Ham,,,,,,CCARC,2020-01-01,,,,,,,,,,,,Full-time to the The 900 P25 Network System .,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2,-5,CC,N0SZ,"Fort Collins, Buckhorn Mountain",CO,OPEN,,D,102.64,NNE,,08,18418,40.61700058,-105.32700348,445.2,440.2,,,Larimer,,On-Air,,RMHAM,,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,,2019-12-28,yes,7,,c Record retrieved from radioid.net,,,,,,,https://www.rmham.org/wordpress/dmr-radio-site-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,102.64,NNE,,08,246,40.61700058,-105.32700348,146.625,146.025,100,100,Larimer,DN70IO,On-Air,Wide area: Northern front range.,Northern Colorado ARC,,E-power.,,,,CCARC,2017-03-11,,,,,,,,,,,,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,102.64,NNE,,08,3660,40.61700058,-105.32700348,224.84,223.24,100,100,Larimer,,Off-Air,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",Northern Colorado ARC,,"E-power, 25 watts.",,,,,2019-08-23,,,,,,,,,,,,"Full-time to 447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,88.5,KB0VJJ,"Grand Junction, Grand Mesa",CO,OPEN,,,104.21,W,,08,149,39.06669998,-107.93599701,145.355,144.755,88.5,123,Mesa,,On-Air,"Rifle to the east, several miles east of Green River, Utah to the west.",Colorado Connection,,E-power.,,Colorado Connection system of repeaters,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,CCARC,2017-01-06,,,,,,,,,,,,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,151.4,KB0YNA,"Grand Junction, Grand Mesa",CO,OPEN,I,,104.26,W,,08,8763,39.0666008,-107.93699646,449.65,444.65,151.4,151.4,Mesa,,On-Air,Wide area coverage,Keri Washburn,,NWS weather alert system.,,,,CCARC,2016-10-28,,,,,,,,,,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,8162,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,107.2,KB0SW,Collbran,CO,OPEN,,,104.85,W,,08,36,39.24060059,-107.96099854,449.5,444.5,107.2,,Mesa,,Off-Air,,Grand Mesa Repeater Association (GMRA),,E-power.,,,,CCARC,2016-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,105.14,NNE,,08,125,40.57080078,-105.07700348,147.36,147.96,100,100,Larimer,,On-Air,Map,CO State Univ ARC,,Closed autopatch.,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,D,105.17,NNE,,08,18416,40.57759857,-105.09300232,446.7625,441.7625,,,Larimer,,On-Air,,RMHAM,CSUARC,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,,2020-02-10,yes,8,,c Record retrieved from radioid.net,,,,,,,https://www.rmham.org/wordpress/dmr-radio-site-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7625,-5,CC,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,D,105.17,NNE,,08,18417,40.57759857,-105.09300232,446.7625,441.7625,,,Larimer,,On-Air,,RMHAM,CSUARC,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,,2020-02-10,yes,8,,c Record retrieved from radioid.net,,,,,,,https://www.rmham.org/wordpress/dmr-radio-site-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,S,105.17,NNE,,08,8901,40.57770157,-105.09300232,446.8125,441.8125,,,Larimer,DN70KN,On-Air,Fort Collins Local Area,W0QEY CSU,,D-Star Gateway,,Free Star,,CCARC,2017-05-31,,,,,,,,,,,,,,,,,,,,yes,W0QEY (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,107.2,KC0QXX,"Cedaredge, Cedar Mesa",CO,OPEN,,,105.61,WSW,,08,3745,38.90159988,-107.9260025,147.195,147.795,107.2,,Delta,,,Local.,,Colorado District 25 ARES,,,,,,2018-04-04,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,W0ALC,Cedaredge,CO,OPEN,,,105.61,WSW,,08,3749,38.90159988,-107.9260025,147.36,147.96,100,,Delta,,On-Air,,W0ALC,,,,,,CCARC,2019-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,,105.61,WSW,,08,3760,38.90159988,-107.9260025,449.825,444.825,100,,Delta,,,,W0ALC,,,,,,CCARC,2018-04-04,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,105.86,NNE,,08,124,40.58530045,-105.08399963,449.85,444.85,100,100,Larimer,,On-Air,Map,CO State Univ ARC,,Closed autopatch.,,,,CCARC,2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,W0QEY,"Fort Collins, CSU Durward Hall",CO,OPEN,,,105.86,NNE,,08,3592,40.58530045,-105.08399963,927.95,902.95,100,100,Larimer,,On-Air,Northern Front Range,,,,,,,CCARC,2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,106.72,NE,,08,159,40.40370178,-104.70300293,449.725,444.725,127.3,,Weld,,On-Air,,K0OJ,,"Autopatch, WX.",,,,CCARC,2019-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,106.82,NE,,08,156,40.40359879,-104.69999695,146.85,146.25,100,100,Weld,,On-Air,,Northern Colorado ARC,,"E-power, WX.",,,,CCARC,2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,107.2,,"Cedaredge, Grand Mesa",CO,OPEN,,,106.87,W,,08,3755,38.99440002,-107.97299957,447.35,442.35,107.2,,Delta,,,,Grand Mesa Repeater Assoc (GMRA),,,,,,CCARC,2012-11-10,,,,,,,,,,,GMRA Repeaters,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,KB0YNA,"Montrose, Waterdog Peak",CO,OPEN,,,107.01,WSW,,08,15213,38.38750076,-107.6740036,448.65,443.65,,151.4,Montrose,,On-Air,Wide area.,KB0YNA,,,,,,,2016-10-11,,,,,,,,,,,,"Full-time to 447.65000 (KB0YNA) at Gunnison, W Mountain or Tenderfoot Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,107.2,WA4HND,"Montrose, Waterdog Peak",CO,OPEN,I,,107.01,WSW,,08,69,38.38750076,-107.6740036,447.2,442.2,107.2,107.2,Montrose,,On-Air,Delta/Montrose,,Grand Mesa Repeater Assoc,9,,Closed IRLP out - Ask for a control op,RACES Net Wed at 1930 Hrs.,CCARC,2018-01-15,,,,,,,,,,,GMRA Repeaters,Full-time to the GMRA Open System .,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,107.07,NNE,,08,12562,40.54460144,-104.94400024,147.39,147.99,,,Larimer,,On-Air,"Fort Collins east side, into Red Feather Lakes area.",KT0L - NoCo C-Bridge Network,,,,,Tac 310 Net: Sun at 18:00.,CCARC,2019-11-27,yes,2,310822,NoCO c Record retrieved from radioid.net,,,"Open Talkgroup View Assignment TS TG Access TAC 310 1 310 DCI Bridge 1 3100 N. Colorado 1 3171 Mountain Reg USA 1 3177 Local/Cluster 2 2 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,Documentation,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,,1,1,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,107.36,SSW,,08,63,37.8492012,-106.9260025,146.925,146.325,,,Mineral,,Off-Air,,Creede ARC,,,,WA0JS license expired,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,KB0VGD,Greeley,CO,OPEN,,D,107.55,NE,,08,18521,40.42331314,-104.70912933,445.1375,440.1375,,,Weld,,On-Air,,,,,,,,,2020-02-17,yes,2,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,107.55,NE,,08,8210,40.4233017,-104.70899963,449.325,444.325,,,Weld,,On-Air,,Colorado Amateur Repeater Network (CARN),,,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,,108.8,SW,,08,16607,38.02999878,-107.31500244,147.135,146.535,123,,Hinsdale,,On-Air,,,,E-power (solar),,,,CCARC,2018-01-15,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,,110.26,NNE,,08,8188,40.58100128,-104.90599823,447.2,442.2,82.5,,Weld,DN70NN,On-Air,,N6RFI,,,,,,CCARC,2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,CC,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,110.46,NNE,"Rick KT0L Repeater Ft Collins, CO (Limited coverage)",08,10995,40.59379959,-104.9260025,446.775,441.775,,,Larimer,DN70MO,On-Air,"Fort Collins east side, into Red Feather Lakes area.",W0DMR - NoCo C-bridge Network,Brandmeister Network,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,CCARC,2019-11-27,yes,2,310806,NoCO c Record retrieved from radioid.net,,BrandMeister US,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,W0DMR,,,,"Repeater ID: 310806, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,2,2,1,1,,,,,
449.8,-5,107.2,WA4HND,"Parachute, Mount Callahan",CO,OPEN,,,110.67,W,,08,253,39.45190048,-108.05200195,449.8,444.8,107.2,,Garfield,,On-Air,,,,8,,,,CCARC,2018-01-15,,,,,,,,,,,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC,W1VAN,"Red Feather Lakes, Red Feather Lakes",CO,OPEN,,D,111.26,N,Static Talkgroups: 3171 - N. Colorado - Slot 2 31083 - CO Severe WX - Slot 1,08,17821,40.80759811,-105.61699677,447.6,442.6,,,Larimer,,On-Air,Covers Red Feather Lakes Area,W1VAN,W0DMR,Brandmeister Network,,,,,2019-11-27,yes,2,310869,brandmeister c Record retrieved from radioid.net,,,,,,,http://www.w0dmr.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,107.2,KC0UUX,Montrose,CO,OPEN,,,113.26,WSW,,08,12442,38.47829819,-107.87599945,146.91,146.31,107.2,107.2,Montrose,,On-Air,,,,E-Power,,,,CCARC,2014-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,107.2,KD5OPD,Montrose,CO,OPEN,,,113.26,WSW,,08,7953,38.47829819,-107.87599945,146.79,146.19,107.2,107.2,Montrose,,On-Air,,KC0UXX,,E-power.,,,,CCARC,2012-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC 88.5,W0PHC,"Walsenburg, Badito Cone",CO,OPEN,,D,113.51,SSE,,08,18345,37.77199936,-105.02200317,447.6,442.6,88.5,88.5,Huerfano,DM77LS,Off-Air,,Pueblo Amateur Radio Club,,,,Repeater off line due to road closure for the winter. (note entered 12/2019),,CCARC,2019-12-12,yes,,,c Record retrieved from radioid.net,,,,,,,http://www.puebloradio.org/,,,,,,,,,,,,,,,Yes; analog capable.,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,94.8,K0SLV,Monte Vista,CO,OPEN,,,113.57,S,,08,18580,37.58418274,-106.13030243,449.625,444.625,94.8,,Rio Grande,,On-Air,,S.A.R.A.,,Emergency Power,,,,,2020-03-11,,,,,,,,,,,http://K0SLV.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,100,KB5ITS,"Montrose, Raspberry",CO,OPEN,,,113.87,WSW,,08,18465,38.41740036,-107.84600067,448.825,443.825,100,,Montrose,,On-Air,"Nucla, Uncompahgre Plateau, coverage into Montrose and ?West End?",San Juan Connection,,,,,,,2020-01-17,,,,,,,,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,114.12,SSW,,08,14923,37.79330063,-107.05500031,449.525,444.525,100,100,Mineral,DM67lt,On-Air,,N0PKT,The Fun Machine,,43265,,,,2017-01-06,,,,,,,,,,,,Full-time to the The Fun Machine System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,,114.94,NNE,,08,8251,40.70389938,-105.00900269,448.325,443.325,110.9,,Larimer,,On-Air,,,,,,,,CCARC,2012-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,115.92,SE,ON - IDLE,08,5369,38.0340004,-104.48899841,449.975,444.975,100,100,Pueblo,DM78SA18,On-Air,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,K0JSC,,2,28368,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,CCARC,2017-03-11,,,,,,,,,,,K0JSC dot Com,"Linkable to 146.79000 (W0PHC) at Pueblo, Baculite Mesa, CO . Linkable to 146.88000 (W0PHC) at Pueblo, 12 Mile Hill, CO . Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",,7301,,,Listen Live,363976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,,118.12,ESE,ON - IDLE,08,9583,39.37030029,-103.8010025,449.25,444.25,123,123,Elbert,DM89CI,On-Air,"I-70 Limon, Co area.",K0UPS Club c/o N1UPS,,Full duplex node.,,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,CCARC,2014-09-02,,,,,,,,,,,,,,3349,** [StarStar] Prefix for Echolink Node.,,,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
