Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Affiliate,Links,Coordination,Last update,On-air,Features,Coverage,Nets,Web links,Notes,EchoLink,DMR Enabled,Color Code,Wide Network,Grid,IRLP,AllStar,Commands,Talkgroup Network,Talkgroups,Wyoming,WyLOCAL,YSF Digital Enabled,DG-ID,Mixed-Mode,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Worldwide,North America,English,Local/Cluster,Mountain Reg USA,Local Network,Rocky Mountain Wide,Feed,Worldwide English,DCI Bridge,Colorado,N. Colorado,TAC 310,P-25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Bandwidth,WIRES-X,Devilshead Local,Location Photo,Eastern Colorado,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,TAC 311,Colorado Chat
145.235,-0.6,114.8,KB7SWR,Cheyenne,WY,OPEN,,,148.9,E,,56,19,41.14,-104.82,145.235,144.635,114.8,,Laramie,On-Air,N7GT,,"Full-time to  
448.15000 (KB7SWR) at Cheyenne, WY .",WRCG,2017-01-04,,,Local: Cheyenne.,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,91.5,KC7SNO,"Cheyenne, North Park",WY,OPEN,,,148.9,E,,56,26,41.14,-104.82,147.105,147.705,91.5,91.5,Laramie,On-Air,ShyWyArc,,,WRCG,2019-02-15,,,,,,,,,,,DN71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,100,N7JJY,Cheyenne,WY,OPEN,,,148.9,E,,56,15518,41.14,-104.82,449.9,444.9,100,100,Laramie,On-Air,N7JJY,,,,2017-01-04,,,From 5 miles to 25 miles,,,To be used as a portable repeater for ARES/RACES or as needed for specific needs of the Amateur Community in Laramie County or other areas as needed. Repeater will be on when needed otherwise offline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,149.2,SE,Node Offline,08,8739,40.0276,-104.789,447.3,442.3,107.2,,Weld,On-Air,,,,CCARC,2013-01-07,,,,,,,405804,,,,,3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,149.2,ESE,,08,8210,40.4233,-104.709,449.325,444.325,,,Weld,On-Air,Colorado Amateur Repeater Network (CARN),,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,CC15,KC7DHF,"Cheyenne, Old airport control tower",WY,OPEN,,D,149.3,E,,56,8991,41.153,-104.818,448.95,443.95,,,Laramie,On-Air,,,,WRCG,2019-02-25,,,Local,,,Brandmiester DMR only no analog.,,yes,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,149.7,ESE,,08,159,40.4037,-104.703,449.725,444.725,127.3,,Weld,On-Air,K0OJ,,,CCARC,2014-08-21,,"Autopatch, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,149.8,ESE,,08,156,40.4036,-104.7,146.85,146.25,100,100,Weld,On-Air,Northern Colorado ARC,,,CCARC,2017-05-08,,"E-power, WX.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,150.5,ESE,,08,157,40.2612,-104.706,147,147.6,,,Weld,On-Air,Weld ARS,,,CCARC,2019-05-06,,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,Tuesday Night club net,,,,,,,,3839,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,150.5,ESE,,08,158,40.2612,-104.706,448.475,443.475,100,,Weld,On-Air,Weld Amateur Radio Society (WARS),,,CCARC,2019-05-06,,,,,http://www.warsco.org/,,,,,,,3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,,151.9,W,,49,152,40.1547,-110.392,147.26,147.86,,,Duchesne,On-Air,Borderline ARC,,,UVHFS,2016-05-07,,5,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,100,KD0MRC,"Maysville, CO",CO,OPEN,,,152.8,SSE,,08,16739,38.5063,-106.345,145.325,144.725,100,,Chaffee,On-Air,Chaffee Lake Amateur Repeater Association,,,,2018-01-14,,,wide area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,153.3,SE,,08,9771,40.0072,-104.716,447.625,442.625,100,,Adams,On-Air,Intermountain Repeater Group,,,,2015-05-23,,,Local/North Metro,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,153.3,SE,,08,8202,39.7294,-104.832,448.4,443.4,94.8,,Arapahoe,On-Air,,,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,153.3,SE,,08,8199,39.7294,-104.832,448.275,443.275,156.7,,Arapahoe,On-Air,W0BG,,,CCARC,2013-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,153.3,SE,,08,16032,39.7294,-104.832,448.825,443.825,,,Arapahoe,On-Air,,,,,2017-12-13,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30584,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,153.4,SE,,08,92,39.7294,-104.831,448.5,443.5,100,,Denver,On-Air,Castle Rock Repeater Group,,"Full-time to  
145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",CCARC,2017-03-11,,E-power.,Greater Denver area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,D261,N7HYF,"Lander, Limestone Mountain",WY,PRIVATE,,,154.9,NNW,,56,3623,42.5761,-108.726,449.9,444.9,D261,D261,Fremont,On-Air,N7HYF,,"Full-time to  
53.03000 (N7HYF) at Lander, WY .
 
Full-time to  
147.06000 (N7HYF) at Boysen, Boysen Peak, WY .",WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.925,-5,CC8,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,,D,155.2,SE,,08,7193,39.2648,-105.114,446.925,441.925,,,Douglas,On-Air,,,Full-time to the  Colorado TRBO System .,CCARC,2018-12-23,,,,,Rocky Mountain Ham Radio,See the website for programming info.,,yes,8,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Southern Colorado  1  719      Devilshead Local  2  711    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
447.525,-5,146.2,N0ESQ,"Castle Rock, Devils Head (Pike National Forest)",CO,OPEN,,,155.2,SE,,08,8190,39.2648,-105.114,447.525,442.525,146.2,146.2,Douglas,On-Air,EmComm Colorado,Colorado ARES,,CCARC,2015-06-17,,,"Denver metro north to the Wyoming border. Back country including Bailey, Deckers, Woodland Park. Severe null due east due to Devils Head Peak.",,,"This is not a ragchew machine. Traffic is limited to ARES, RACES and EmComm administrative, exercise, public service and disaster response.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.315,0.6,CC1,N0KEG,Centennial,CO,OPEN,,DS,155.2,SE,,08,17676,39.5807,-104.877,147.315,147.915,,,Arapahoe,,N0KEG,Parker Radio Association,,,2019-03-21,Unknown,,"Southeast metro Denver area. Parker, Centennial, SE Aurora, Elizabeth, Franktown, Castle Rock.",Monday 8pm. Colorado Link Digital Net. Repeater is used in DSTAR mode for this net.,https://www.parkerradio.org,,,yes,1,,,,,,,,,,,,,,,,yes,N0KEG (C) Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,155.2,SE,,08,8207,39.6967,-104.81,449.15,444.15,,,Arapahoe,On-Air,Colorado Amateur Repeater Network (CARN),,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,,155.9,SE,Node Offline,08,9765,39.7967,-104.748,448.15,443.15,141.3,141.3,Denver,On-Air,K0GUR,,Full-time to the  The Fun Machine System .,CCARC,2017-01-13,,E-power (batt). 2 meter and 70cm channel steerable remote bases.,"Small coverage of the East Denver area SW of DIA. 
 Repeater Coverage Map","APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",k0jsc.com,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,24340,,,,DM79pt,,29436,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,,156.9,SE,Node Offline,08,8216,40.0202,-104.642,449.925,444.925,114.8,114.8,Weld,On-Air,K0EB,K0UPS Club,,CCARC,2018-12-01,,,,,,,448035,,,,DN70,8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,,Lake George,CO,OPEN,,,157.4,SE,,08,8214,38.9797,-105.357,449.7,444.7,107.2,,Park,,CMRG,,,CCARC,2012-11-12,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC6,N0SZ,Westcreek,CO,OPEN,,D,157.6,SE,,08,15900,39.1525,-105.164,446.875,441.875,,,Douglas,On-Air,W0VG,RMHAM,Full-time to the  Colorado TRBO System .,CCARC,2018-01-27,,,,,http://www.rmham.org,,,yes,6,,,,,,RMHAM,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Southern Colorado  2  719  Full-Time    Central Regional  2  720  Full-Time    Northern Colorado Regional  2  721  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,"Castle Pines, Daniels Park",CO,OPEN,,,157.8,SE,,08,8743,39.4718,-104.895,449.95,444.95,77,77,Douglas,On-Air,W9SL Owner,,,CCARC,2017-01-22,,,Primarily to the North along I-25 corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,131.8,WB7GR,"Cheyenne, Chalk Bluffs",WY,OPEN,,Y,159.5,E,,56,34,41.0022,-104.566,449.3,444.3,,,Laramie,On-Air,WU7G,,,,2018-09-09,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,,159.6,SE,ON        - IDLE,08,8741,39.628,-104.758,145.19,144.59,151.4,131.8,Arapahoe,On-Air,N0OBA,,,,2018-02-01,,Autopatch (please contact trustee).,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.","""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott",10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.32,0.6,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,159.7,WSW,Node Offline,49,58,39.6389,-110.342,147.32,147.92,88.5,,Carbon,On-Air,Sinbad Desert ARC,,,UVHFS,2017-09-03,,Remote base.,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10. 50 mi radius.",,http://sdarc.us/repeaters/bruin.html,110,64264,,,,DM49tp,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
449.05,-5,88.5,K7SDC,"Sunnyside, Bruin Point",UT,OPEN,EI,,159.7,WSW,Node Offline,49,59,39.6389,-110.342,449.05,444.05,88.5,,Carbon,On-Air,Sinbad Desert ARC,,,UVHFS,2008-07-11,,Remote base.,"Wide area: Roosevelt, Duchesne, near Vernal, and Price, with spotty coverage from Price down to I-70 on US-6 and US-10.",,http://sdarc.us/repeaters/bruin.html,,64264,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
446.975,-5,,KD0QPG,"Salida, Methodist Mountain",CO,OPEN,,S,159.8,SSE,,08,9844,38.5347,-105.999,446.975,441.975,,,Chaffee,On-Air,Crestone Amateur Radio Emergency Services,Crestone Amateur Radio Emergency Services,,CCARC,2013-07-06,,,,,KD0QPG,,,,,,,,,,,,,,,,,,,,yes,KD0QPG (B) Gateway Repeater,"jfindu lookup 
/  dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,203.5,N0ESQ,"Parker, Hess Reservoir",CO,OPEN,,,159.8,SE,,08,8189,39.4942,-104.836,447.525,442.525,203.5,146.2,Douglas,On-Air,EmComm Colorado,Colorado ARES,,CCARC,2017-03-11,,,"Denver metropolitan area, front range foothills",,,"Not a ragchew machine. Traffic related to ARES, RACES and administrative and exercise traffic related thereto.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8125,-5,CC0,N0SZ,"Salida, Methodist Mountain",CO,OPEN,,D,159.8,SSE,,08,12697,38.5347,-105.999,446.8125,441.8125,,,Chaffee,On-Air,RMHAM,,,,2015-01-13,,,,,,,,yes,0,,,,,,,"Open Talkgroup View 
 
  
  
 Assignment 
 TS 
 TG 
 Access 
 
  Rocky Mountain Wide  1  700      Southern Colorado  2  719    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
448.7,-5,146.2,WQ8M,Parker,CO,OPEN,,,159.9,SE,,08,274,39.558,-104.794,448.7,443.7,146.2,,Douglas,On-Air,,,,,2018-09-07,,,Local North Parker only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,,WX7Y,"Sunny Side, Bruin Peak",UT,OPEN,,,159.9,WSW,,49,15319,39.6447,-110.348,145.175,144.575,,,Carbon,On-Air,SDARC,Sinbad Desert A.R.C.,,,2018-01-11,,,Eastern Utah,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,,161,SE,,08,5,39.6073,-104.741,145.4,144.8,100,,Arapahoe,On-Air,Castle Rock Repeater Group,,"Full-time to  
448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",CCARC,2019-03-09,,"Autopatch, e-power.",Greater Denver area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,D023,K0PWO,Centennial,CO,OPEN,A,,161.2,SE,,08,10603,39.6197,-104.731,449.425,444.425,D023,D023,Arapahoe,Off-Air,K0PWO,,,,2017-05-28,,,,,,Colorado SNP (Shared non-protected pair),,,,,,,29791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.225,0.6,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,EI,,162.2,SE,Node Offline,08,83,39.1755,-105.034,147.225,147.825,107.2,107.2,Douglas,On-Air,Colorado Repeater Association (CRA),CRA VHF Link System,"Full-time to  
145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 
Full-time to  
145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .
 
Full-time to  
224.98000 (W0CRA) at Conifer, Conifer Mountain, CO .",CCARC,2017-11-13,,Closed autopatch,Wide area,"CRA Net, Sunday 9AM",Colorado Repeater Association,,347086,,,,,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,,,162.2,SE,,08,16547,39.1755,-105.034,448.425,443.425,107.2,107.2,Douglas,On-Air,Colorado Repeater Association (CRA),ARESDEC,"Full-time to  
147.10500 (WA0DE) at Simla, CO .",,2017-11-14,,,Wide area,,http://www.w0cra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Larkspur, Westcreek",CO,OPEN,,,162.3,SE,,08,15903,39.1749,-105.034,449.975,444.975,100,100,Douglas,On-Air,K0JSC,The Fun Machine,Full-time to the  The Fun Machine System .,CCARC,2017-04-21,,Simulcast and Voted with Cedarwood and Methodist.,,,The Fun Machine,"Can be linked to Allstar, Echolink and others by a Sysop",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.05,-5,CC1,N0KEG,Parker,CO,OPEN,,D,162.7,SE,,08,17696,39.5186,-104.761,448.05,443.05,,,Douglas,,,,,,2019-03-20,Unknown,,,,,,,yes,1,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Salida, Methodist Mountain",CO,OPEN,,,163.9,SSE,,08,204,38.4596,-106.011,147.285,147.885,88.5,123,Chaffee,On-Air,Colorado Connection,,Full-time to the  Colorado Connection System .,CCARC,2016-05-23,,11,"Wide area: South Park, Gunnison, Pueblo, and the San Luis Valley south to New Mexico. At extremes, it has been worked from east of Montrose and Blue Mesa Resevoir, on Fremont Pass near Climax, in and around Bailey on U.S. 285, and south toward Trinidad on Interstate 25.","Central Colorado Traffic Net: Daily at 19:30. 
Colorado Connection Net (All Welcome): Thu at 20:00. 
Statewide ARES Net: Sun at 20:00.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.295,-0.6,107.2,KC0CVU,"Salida, Methodist Mountain",CO,OPEN,,,163.9,SSE,,08,203,38.4596,-106.011,145.295,144.695,107.2,,Chaffee,On-Air,Cheyenne Mtn Repeater Group,,,CCARC,2015-01-30,,,Wide area.,,CMRG Repeaters,,,,,,DM78ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.65,-5,107.2,KC0CVU,"Salida, Methodist Mountain",CO,OPEN,,,164.1,SSE,,08,205,38.4528,-106.018,449.65,444.65,107.2,,Chaffee,On-Air,,,,CCARC,2018-01-15,,E-power.,Wide area.,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,103.5,WZ0N,"Salida, Methodist Mountain",CO,OPEN,,,164.1,SSE,,08,3811,38.4528,-106.018,449.925,444.925,103.5,103.5,Chaffee,On-Air,,Colorado ARES,,CCARC,2013-07-05,,E-power (Bat),"Upper Arkansas and Platte Rivers, and the SLV",,,Identifies with an 'M' following WZ0N callsign which identifies the site as Methodist.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Salida, Methodist Mountain",CO,OPEN,EIA,,164.7,SSE,ON        - IDLE,08,13510,38.4463,-106.011,449.975,444.975,100,100,Chaffee,On-Air,,,Full-time to the  The Fun Machine System .,CCARC,2017-03-11,,2,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",K0JSC.COM,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,363976,,,,DM68xk,7301,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,110.9,K7PLA,"Casper, Casper Mountain",WY,OPEN,,,166.2,NNE,,56,12433,42.736,-106.309,145.46,144.86,110.9,110.9,Natrona,On-Air,W7QQA,"Buffalo Radio Club, Casper Radio Club",,WRCG,2017-01-04,,,"Wide area: East to Douglas, South to Saratoga, Rawlings. West to Moneta, Jeffery city/muddy gap, independence rock.North to Buffalo","Buffalo roll call, Tuesday night",http://wyoham.com,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,166.7,SW,,49,13042,38.5286,-109.322,146.76,146.16,88.5,,Grand,On-Air,Sinbad Desert ARC,,,UVHFS,2017-11-04,,,Moab and immediate surroundings.,,http://www.sdarc.us/repeaters/bald.html,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,166.8,SW,,49,52,38.5286,-109.325,449.1,444.1,107.2,107.2,Grand,On-Air,Grand Mesa Repeater Association (GMRA),,,UVHFS,2017-11-04,,8,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",RACES Wed. 1930 hours,GMRA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,173.8,KD7AGA,"Casper, Casper Mountain",WY,OPEN,,,167.2,NNE,,56,7,42.7525,-106.314,146.64,146.04,173.8,,Natrona,Off-Air,CDK Net,,"Full-time to  
449.57500 (W7VNJ) at Casper, Wyoming Med Center, WY .",WRCG,2017-01-04,,E-power.,Regional.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,,N7RRB,"Casper, Casper Mountain",WY,OPEN,W,Y,167.2,NNE,,56,75,42.7525,-106.314,449.9,444.9,,,Natrona,On-Air,Casper Amateur Radio Club,,,WRCG,2017-05-27,,,Metro area.,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11941,,,,,,,,,
146.94,-0.6,123,W7VNJ,"Casper, Casper Mountain",WY,OPEN,,,167.2,NNE,,56,6,42.7525,-106.314,146.94,146.34,123,123,Natrona,On-Air,Casper ARC,,"Full-time to  
147.39000 (KD7BN) at Rawlins, WY .
 
Full-time to the  Wyocom System .",WRCG,2015-07-14,,E-power.,Wide area.,RACES/ARES: Sun at 20:00.,http://casperarc.net/wiki/index.php/146.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC1,K0PRA,Parker,CO,OPEN,,D,167.6,SE,,08,17292,39.4491,-104.703,445.075,440.075,,,Douglas,On-Air,Parker Radio Association,,,CCARC,2018-09-10,,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,,Mondays 20:30 MST,http://www.parkerradio.org,Mixed Mode,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,,168.5,SE,ON        - IDLE,08,8740,39.136,-104.927,145.19,144.59,131.8,131.8,Douglas,On-Air,N0OBA Owner,,,,2018-10-25,,,Wide area coverage at 8300,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,100,NB7I,"Casper, Casper Mtn.",WY,OPEN,,,168.5,NNE,,56,67,42.7779,-106.329,449.5,444.5,100,,Natrona,On-Air,Versatel,,,,2017-11-29,,Solar Powered,"Wide area, linked to 147.390 Rawlins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.415,-0.6,179.9,KA0WUC,Woodland Park,CO,OPEN,,,168.9,SE,,08,249,38.9939,-105.056,145.415,144.815,179.9,,Teller,,MARC,,,CCARC,2012-11-12,Unknown,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.675,-5,179.9,KA0WUC,Woodland Park,CO,OPEN,,,168.9,SE,,08,8193,38.9939,-105.057,447.675,442.675,179.9,179.9,Teller,On-Air,Mountain Amateur Radio Club (MARC),,,CCARC,2014-05-22,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.025,-5,141.3,KA0WUC,Woodland Park,CO,OPEN,,,168.9,SE,,08,252,38.9939,-105.056,449.025,444.025,141.3,,Teller,,Mountain Amateur Radio Club (MARC),,,CCARC,2012-11-10,Unknown,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
